Time,BPM,RR_ms,HRV_RMSSD
1768126632,115.9977322,517.2514915,42.09745605
1768126632,112.5222902,533.2276821,42.08729701
1768126633,117.205164,511.9228363,41.64249555
1768126633,116.325985,515.791893,41.5929122
1768126634,116.5658639,514.7304535,41.11771326
1768126634,112.4932681,533.3652496,41.20115114
1768126635,117.7461417,509.570837,38.74578141
1768126635,118.1565089,507.8010559,38.38252736
1768126636,109.323511,548.8297939,36.66712214
1768126636,107.6108689,557.564497,36.61900553
1768126637,113.6791494,527.8012753,36.80650789
1768126638,109.2239645,549.3299961,36.93475741
1768126638,108.9331995,550.7962704,36.86223996
1768126639,104.4126715,574.6428967,36.77717895
1768126639,110.2016451,544.4564819,36.70609804
1768126640,113.0570635,530.705452,36.65948592
1768126640,115.4585203,519.6671486,35.47564924
1768126641,110.2255378,544.3384647,33.3727154
1768126641,110.9309297,540.8771038,32.83464067
1768126642,112.1394699,535.048008,32.79534668
1768126642,115.0975404,521.296978,32.8336735
1768126643,114.9300715,522.0565796,32.12830682
1768126643,117.4935956,510.666132,31.94576501
1768126644,118.5392523,506.1614513,31.94968606
1768126645,98.49294486,609.1806889,34.97692649
1768126645,81.36956351,737.3764515,39.45055604
1768126646,93.29548993,643.1179047,41.41020346
1768126647,97.47326884,615.5533791,41.51930144
1768126647,101.4427414,591.4666653,39.50298922
1768126648,106.2014466,564.964056,38.4247466
1768126648,109.3406581,548.7437248,34.25583724
1768126649,115.6995652,518.5844898,32.9863301
1768126649,118.1951328,507.6351166,32.88973426
1768126650,116.5433535,514.829874,32.86614079
1768126650,105.655608,567.8827763,33.18851722
1768126651,95.07099208,631.1073303,34.31646749
1768126652,105.4813464,568.8209534,35.37659272
1768126652,102.7867049,583.7330818,35.36189602
1768126653,105.5918594,568.2256222,35.31803732
1768126653,96.74013525,620.218277,35.98882703
1768126654,95.74036474,626.6949177,35.83087516
1768126655,105.614238,568.1052208,36.70884224
1768126655,111.8264869,536.5455151,36.73970875
1768126656,108.3814886,553.6000729,36.80531777
1768126656,107.9793273,555.6619167,36.79301844
1768126657,106.1941418,565.0029182,36.77300704
1768126657,105.6565395,567.8777695,36.71327181
1768126658,108.6116251,552.4270535,36.77955367
1768126658,108.5433711,552.7744293,36.71598134
1768126659,105.6706476,567.8019524,36.71184452
1768126660,105.6732655,567.7878857,36.64083214
1768126660,108.6595994,552.1831512,36.5821942
1768126661,111.7011576,537.147522,36.64103037
1768126661,105.5786582,568.2966709,36.90993812
1768126662,102.7985871,583.6656094,36.8792242
1768126662,105.6045321,568.1574345,36.78900432
1768126663,107.3070625,559.1430664,36.81066777
1768126664,106.8241435,561.6707802,36.34283182
1768126664,108.6666842,552.14715,36.34687599
1768126665,108.5769955,552.6032448,36.0973833
1768126665,108.5537184,552.7217388,35.96612953
1768126666,100.0981021,599.4119644,36.57879066
1768126666,95.04388342,631.2873363,36.70337974
1768126667,100.0723488,599.5662212,36.72978429
1768126668,105.5911062,568.2296753,36.94940389
1768126668,105.6429674,567.9507256,36.91576114
1768126669,102.7467955,583.9598179,36.81822829
1768126669,105.6303299,568.0186749,36.88527548
1768126670,115.3861538,519.9930668,37.50867505
1768126670,115.205344,520.8091736,37.45737978
1768126671,115.2017578,520.825386,37.45722267
1768126671,111.8973913,536.2055302,37.48630757
1768126672,105.7099748,567.5907135,37.74800362
1768126673,108.5578392,552.700758,34.82592999
1768126673,108.5128555,552.9298782,29.62187674
1768126674,102.8189151,583.5502148,26.74454164
1768126674,99.83819324,600.972414,26.5698866
1768126675,108.6604908,552.1786213,27.25265359
1768126675,111.8810743,536.2837315,27.08373579
1768126676,111.9500559,535.9532833,26.98446965
1768126676,108.708884,551.9328117,26.73592874
1768126677,108.5047615,552.9711246,26.69054473
1768126678,111.9441299,535.9816551,26.78095244
1768126678,111.7063637,537.122488,25.68666863
1768126679,105.5422172,568.4928894,24.46038036
1768126679,96.95526142,618.8421249,23.89289576
1768126680,103.4035734,580.2507401,24.42797675
1768126680,105.6597778,567.8603649,24.39162471
1768126681,105.6105593,568.1250095,23.23326711
1768126682,97.50061021,615.380764,24.17648114
1768126682,92.74642414,646.925211,23.12473247
1768126683,102.8415205,583.4219456,24.42796951
1768126683,102.8083301,583.6102962,24.3061832
1768126684,102.6375498,584.5813751,24.30479433
1768126685,102.7850256,583.7426186,24.26842979
1768126685,105.5922581,568.2234764,24.36602542
1768126686,107.9979556,555.5660725,24.33312255
1768126686,106.0474971,565.7842159,24.37681718
1768126687,105.6543216,567.8896904,24.28396555
1768126688,94.96179012,631.8330765,25.94523061
1768126688,95.08751619,630.9976578,25.84955878
1768126689,102.8102201,583.5995674,26.63521284
1768126689,102.6254118,584.6505165,26.26129635
1768126690,105.685647,567.7213669,26.28086929
1768126690,105.6936367,567.6784515,26.18732315
1768126691,111.8697845,536.3378525,26.53607215
1768126692,115.2411651,520.6472874,26.628126
1768126692,105.5755135,568.3135986,27.45132067
1768126693,95.07781656,631.0620308,28.87776245
1768126693,92.57372272,648.1320858,28.98053737
1768126694,100.105986,599.3647575,29.0502664
1768126695,95.10153027,630.9046745,29.04279318
1768126695,88.48198159,678.1041622,29.46885953
1768126696,97.37125187,616.1983013,30.43984598
1768126696,102.7020969,584.2139721,30.78084033
1768126697,99.89886985,600.6073952,30.78496841
1768126698,94.96064347,631.8407059,31.02316428
1768126698,94.81845864,632.7881813,30.25532102
1768126699,102.6412336,584.5603943,31.02964069
1768126699,105.5084995,568.6745644,31.11251825
1768126700,102.6880162,584.2940807,31.11495187
1768126701,105.5640877,568.3751106,30.87408765
1768126701,102.5699483,584.9666595,30.89178738
1768126702,105.5496982,568.4525967,30.98172128
1768126702,102.7051986,584.1963291,30.75371082
1768126703,95.10652603,630.8715343,31.36968102
1768126704,90.48317837,663.1066799,30.93015763
1768126704,100.0210409,599.8737812,32.14216185
1768126705,102.8435379,583.4105015,32.22805858
1768126705,102.5269906,585.2117538,32.14813906
1768126706,108.5753559,552.6115894,32.483381
1768126707,108.635818,552.3040295,32.39261208
1768126707,108.3521837,553.7497997,32.39286055
1768126708,111.718662,537.0633602,32.16980092
1768126708,108.5797594,552.5891781,31.43373788
1768126709,102.608507,584.7468376,31.28562755
1768126709,97.39736747,616.0330772,31.55366063
1768126710,105.5288514,568.5648918,32.27408136
1768126711,108.505744,552.9661179,31.63871804
1768126711,105.5535497,568.4318542,31.39399148
1768126712,102.7713418,583.820343,30.1349662
1768126712,105.4137454,569.1857338,30.20738845
1768126713,111.9448768,535.9780788,30.57731414
1768126713,108.7217053,551.8677235,30.66122066
1768126714,108.6684204,552.1383286,30.58098703
1768126714,111.8969932,536.2074375,30.61219746
1768126715,111.9442792,535.9809399,30.57739123
1768126715,115.082224,521.3663578,30.64710888
1768126716,111.7915153,536.7133617,29.33612135
1768126717,110.9250134,540.9059525,29.34199215
1768126717,109.5632503,547.6288795,28.56617503
1768126718,111.6608143,537.3415947,28.60355878
1768126718,108.7576493,551.6853333,28.57470049
1768126719,100.0595765,599.6427536,29.38452815
1768126719,95.12637048,630.7399273,29.37924969
1768126720,102.8429074,583.4140778,30.06367986
1768126721,104.2626512,575.4697323,29.30433307
1768126721,109.9937105,545.4857349,28.22653523
1768126722,102.78872,583.7216377,28.64658855
1768126722,105.6083876,568.136692,27.87558472
1768126723,105.599436,568.1848526,27.50903336
1768126723,108.7143315,551.9051552,26.77107632
1768126724,105.6091854,568.1324005,25.37426935
1768126725,108.5587758,552.6959896,25.05671492
1768126725,108.6390539,552.2875786,24.94709981
1768126726,108.7491428,551.728487,24.54497103
1768126726,105.4076523,569.2186356,24.67144599
1768126727,111.6149059,537.5626087,24.11770318
1768126727,111.8187356,536.5827084,24.01110174
1768126728,111.7232745,537.0411873,23.90728616
1768126728,111.9332257,536.0338688,23.79931371
1768126729,111.8828152,536.2753868,23.68101718
1768126729,111.8684419,536.3442898,23.56321443
1768126730,115.1869937,520.8921432,23.55927494
1768126730,111.67786,537.2595787,22.71664431
1768126731,111.7614791,536.857605,22.24506709
1768126732,114.9456099,521.9860077,20.4390944
1768126732,111.7344851,536.9873047,20.41611595
1768126733,114.7703642,522.783041,20.51509566
1768126733,118.560753,506.0696602,20.12164776
1768126734,115.260958,520.5578804,20.22776867
1768126734,111.6858396,537.2211933,20.36631092
1768126735,114.9234584,522.0866203,20.34155415
1768126735,117.8119022,509.2864037,20.30278807
1768126736,115.1896826,520.8799839,19.84545031
1768126736,111.809048,536.6292,19.46606781
1768126737,111.3128157,539.021492,18.2499407
1768126737,108.5698755,552.6394844,18.217554
1768126738,113.1189605,530.4150581,18.35968328
1768126738,113.4661849,528.7919044,18.22906939
1768126739,108.3348321,553.8384914,18.45889493
1768126740,111.7607346,536.8611813,18.00299863
1768126740,112.0201696,535.6178284,17.86020268
1768126741,108.4795514,553.0996323,18.03392233
1768126741,105.3956889,569.283247,18.03851406
1768126742,108.1946847,554.5558929,18.16076458
1768126742,114.6468137,523.3464241,18.58312822
1768126743,114.0911384,525.8953571,18.45693642
1768126743,112.8054489,531.8892002,18.46707768
1768126744,118.7019017,505.4678917,18.82437778
1768126744,122.7131868,488.9450073,18.91478215
1768126745,116.062089,516.964674,19.22479219
1768126745,114.3691068,524.6171951,17.99585327
1768126746,112.283918,534.3596935,17.49435365
1768126746,112.1653602,534.9245071,16.13536555
1768126747,114.585373,523.6270428,16.17611689
1768126747,114.9780651,521.838665,15.60077793
1768126748,111.6171336,537.5518799,14.78467918
1768126749,105.2094379,570.2910423,15.34615049
1768126749,111.5322968,537.9607677,16.02609909
1768126750,115.0859607,521.3494301,16.03304288
1768126750,116.9975592,512.8312111,15.91117006
1768126751,116.6598322,514.3158436,15.75904189
1768126751,115.2259687,520.7159519,15.78543454
1768126752,115.0310937,521.5981007,15.78573552
1768126752,115.0406115,521.5549469,15.58674176
1768126753,122.5280907,489.6836281,15.59569298
1768126753,115.0109066,521.6896534,16.25151911
1768126754,118.8273379,504.9343109,16.4267161
1768126754,115.3054245,520.357132,16.57319068
1768126755,118.798057,505.0587654,16.71663201
1768126755,115.1544731,521.0392475,16.87179421
1768126756,115.1483084,521.0671425,16.72676366
1768126756,115.1885754,520.8849907,16.56255103
1768126757,111.7657477,536.837101,16.71849457
1768126757,108.5460397,552.7608395,16.73825877
1768126758,105.594695,568.2103634,16.74657741
1768126759,111.5139119,538.0494595,17.1725124
1768126759,111.6650752,537.3210907,17.00603575
1768126760,111.7205466,537.0543003,16.87965808
1768126760,111.6619538,537.3361111,16.71100909
1768126761,115.1496256,521.061182,16.732866
1768126761,111.2888431,539.1376019,16.83191989
1768126762,112.3732644,533.9348316,16.76671907
1768126762,111.8071604,536.6382599,16.61956756
1768126763,113.6872634,527.7636051,16.66435013
1768126763,113.227316,529.907465,16.55323763
1768126764,111.8887347,536.247015,16.27113313
1768126764,111.8514871,536.4255905,16.2695008
1768126765,108.5763396,552.6065826,16.03861993
1768126765,111.8313568,536.52215,16.01982767
1768126766,108.703484,551.9602299,16.16995036
1768126767,105.6220395,568.0632591,16.14070246
1768126767,109.3044702,548.9253998,16.20653672
1768126768,114.3932809,524.5063305,16.44367987
1768126768,115.2263381,520.714283,15.83697847
1768126769,115.3604478,520.1089382,15.83302789
1768126769,111.9228214,536.0836983,15.97371607
1768126770,115.6118106,518.9781189,15.71255572
1768126770,115.3218573,520.2829838,15.53536644
1768126771,115.0943821,521.3112831,15.01155242
1768126771,115.3259266,520.2646255,14.97243931
1768126772,118.7051492,505.4540634,15.05700697
1768126772,119.2329731,503.2165051,15.06018344
1768126773,118.533669,506.1852932,14.97946086
1768126773,121.949953,492.0051098,15.1136561
1768126774,124.6180815,481.4710617,15.02159567
1768126774,122.6007361,489.3934727,14.31973116
1768126775,120.5269583,497.81394,13.60772435
1768126775,115.0839608,521.35849,13.81491891
1768126776,118.0178712,508.3975792,13.88522368
1768126776,117.1965946,511.960268,13.8929295
1768126777,119.3592518,502.6841164,13.92600461
1768126777,121.4037705,494.2185879,13.97784953
1768126778,118.9633861,504.3568611,14.05268245
1768126778,115.0860659,521.3489532,13.51444167
1768126779,115.6190874,518.9454556,12.72211452
1768126779,113.0168008,530.8945179,12.61097375
1768126780,114.629894,523.4236717,12.46279886
1768126781,110.0272294,545.3195572,12.66212108
1768126781,110.5453907,542.7634716,12.4599718
1768126782,108.7901838,551.5203476,12.52261307
1768126782,110.3968057,543.4939861,12.57497139
1768126783,108.3545163,553.7378788,12.45304067
1768126783,104.7320525,572.8905201,12.54550175
1768126784,111.82922,536.532402,13.39762091
1768126784,114.3446311,524.7294903,12.79743649
1768126785,113.2667603,529.722929,12.81688027
1768126785,110.7485459,541.7678356,12.93181267
1768126786,112.193113,534.7921848,12.97008918
1768126786,112.5682432,533.010006,12.76254109
1768126787,110.0085198,545.412302,12.62351247
1768126788,104.9665027,571.6109276,13.14565145
1768126788,98.94723433,606.3838005,14.04761845
1768126789,107.343176,558.9549541,15.54465562
1768126789,110.7020696,541.9952869,15.72935237
1768126790,107.8849876,556.1478138,15.83287583
1768126790,106.9767197,560.8696938,15.84721836
1768126791,112.9941689,531.0008526,16.24801735
1768126791,112.5232965,533.2229137,16.0878544
1768126792,111.8661544,536.355257,15.94224984
1768126793,111.9975363,535.7260704,15.77565904
1768126793,108.2940406,554.0471077,15.75585556
1768126794,113.3414431,529.3738842,15.76393407
1768126794,115.0549173,521.490097,15.79482848
1768126795,112.4862285,533.3986282,15.88594579
1768126795,105.9548062,566.2791729,16.40789858
1768126796,105.0117923,571.3644028,16.24116487
1768126796,112.2111721,534.7061157,17.06358081
1768126797,112.9218175,531.3410759,17.06971887
1768126797,110.7113228,541.9499874,17.13621497
1768126798,103.058668,582.1926594,17.95059161
1768126799,100.3968828,597.6281166,18.08269546
1768126799,105.4062395,569.226265,18.52745418
1768126800,109.6376652,547.257185,18.68188265
1768126800,108.0748069,555.1710129,18.65546193
1768126801,104.7844692,572.603941,18.78689791
1768126801,109.2874768,549.0107536,19.04889699
1768126802,110.2323937,544.3046093,18.76164417
1768126802,113.3034772,529.5512676,18.78864246
1768126803,106.9119578,561.2094402,19.31859014
1768126804,104.4115452,574.6490955,19.36848148
1768126804,106.3716228,564.0602112,19.38978532
1768126805,109.0498866,550.2068996,19.43663416
1768126805,108.9076014,550.9257317,19.28473021
1768126806,101.3825852,591.8176174,20.14716756
1768126806,111.000262,540.5392647,21.36953727
1768126807,115.210249,520.7870007,21.52859391
1768126808,109.1931599,549.4849682,21.6910971
1768126808,103.2234862,581.2630653,22.15805693
1768126809,104.188234,575.8807659,22.13607321
1768126809,104.555261,573.8592148,22.10824268
1768126810,107.3915025,558.7034225,22.16575131
1768126810,112.1992654,534.7628593,22.26053198
1768126811,109.8508714,546.1950302,21.70761867
1768126811,111.2197399,539.47258,21.66333181
1768126812,117.3457279,511.3096237,22.0222128
1768126812,114.450768,524.242878,22.0324919
1768126813,112.3468769,534.0602398,22.05458218
1768126814,112.8147536,531.8453312,22.05538243
1768126814,109.2659341,549.1189957,22.12216423
1768126815,111.7780591,536.7779732,21.87443304
1768126815,113.1164691,530.4267406,21.32222931
1768126816,119.2273807,503.2401085,20.58672704
1768126816,111.3181826,538.9955044,21.07211679
1768126817,107.9328312,555.901289,21.11348478
1768126817,96.21118131,623.6281395,23.21497268
1768126818,89.3588636,671.4498997,23.82015351
1768126819,97.68913087,614.1932011,25.18339991
1768126819,93.32005301,642.9486275,25.51231831
1768126820,95.45514855,628.5674572,25.59474718
1768126821,99.02249329,605.9229374,25.66526158
1768126821,106.7553091,562.032938,26.18386364
1768126822,103.6802674,578.7022114,26.26779343
1768126822,97.73974388,613.8751507,26.68989496
1768126823,97.86483157,613.0905151,26.27354516
1768126823,102.7594238,583.8880539,26.59276554
1768126824,107.7393124,556.899786,26.35554403
1768126825,104.0607978,576.5860081,26.50080638
1768126825,101.9808891,588.3455276,26.51071463
1768126826,105.5536383,568.4313774,26.03576122
1768126826,112.0033184,535.6984138,26.36028855
1768126827,109.0093104,550.4117012,26.13082918
1768126827,112.2281861,534.6250534,26.03951833
1768126828,105.9097249,566.5202141,26.41097554
1768126829,107.783426,556.6718578,26.33091028
1768126829,109.7421786,546.736002,26.15285044
1768126830,105.3615796,569.4675446,26.3451126
1768126830,105.6536119,567.8935051,26.26163472
1768126831,105.6886652,567.7051544,25.86929274
1768126831,109.5684021,547.6031303,25.95728912
1768126832,111.0161761,540.4617786,25.93324889
1768126832,108.6120938,552.4246693,25.91403883
1768126833,111.8659058,536.3564491,26.01530319
1768126833,115.2721506,520.5073357,25.45185614
1768126834,111.9023669,536.1816883,24.47750652
1768126835,108.5379407,552.8020859,24.42997224
1768126835,111.9360635,536.0202789,24.2025506
1768126836,111.9661937,535.8760357,23.77298359
1768126836,111.8835613,536.2718105,23.76061317
1768126837,111.9036606,536.1754894,23.75886205
1768126837,105.5877392,568.2477951,24.09955014
1768126838,112.0404677,535.520792,24.30945633
1768126838,111.8677457,536.3476276,24.25482187
1768126839,111.8830142,536.2744331,24.23580453
1768126839,108.6042662,552.4644852,24.01118044
1768126840,108.6306128,552.3304939,23.93999787
1768126841,111.8944061,536.2198353,24.00944718
1768126841,111.8061669,536.6430283,24.00743822
1768126842,111.9484124,535.9611511,23.88047742
1768126842,108.4869402,553.0619621,23.94028276
1768126843,108.6251736,552.3581505,23.92329451
1768126843,111.9209299,536.0927582,23.72001953
1768126844,118.8635945,504.7802925,23.59148462
1768126844,122.6501507,489.1963005,23.5729023
1768126845,118.9335884,504.483223,21.60648436
1768126845,115.2160511,520.7607746,20.62948459
1768126846,122.660433,489.1552925,19.46938101
1768126846,115.1806146,520.9209919,19.5646329
1768126847,115.2017051,520.8256245,19.45647114
1768126847,115.1434614,521.089077,19.18569531
1768126848,118.8908295,504.6646595,18.28341714
1768126848,115.2989795,520.386219,18.26627679
1768126849,115.1512589,521.053791,17.56184205
1768126849,112.0828829,535.3181362,17.67931595
1768126850,115.197961,520.8425522,17.30407007
1768126850,115.2201656,520.742178,16.86909665
1768126851,111.7583027,536.8728638,16.79188723
1768126852,111.8263875,536.5459919,16.70770744
1768126852,108.765311,551.646471,16.60444862
1768126853,115.2932219,520.4122066,16.54542933
1768126853,115.3434225,520.185709,16.4114077
1768126854,108.6739577,552.1101952,16.88335456
1768126854,105.5517346,568.4416294,16.42344633
1768126855,102.8108922,583.5957527,16.50566211
1768126855,111.8150094,536.6005898,17.76216531
1768126856,111.8604362,536.3826752,17.46282102
1768126856,111.8786371,536.295414,17.46137767
1768126857,108.6986009,551.9850254,17.60462266
1768126858,113.3154154,529.4954777,17.66346547
1768126858,115.3330617,520.232439,17.68356067
1768126859,108.6962065,551.9971848,18.17634474
1768126859,99.97649745,600.1410484,19.29800657
1768126860,100.2311793,598.6161232,19.16596197
1768126860,105.6234138,568.0558681,19.52895008
1768126861,100.0746967,599.5521545,19.89943754
1768126862,95.06546137,631.1440468,20.26347459
1768126862,101.6651861,590.1725292,21.09185749
1768126863,103.9977122,576.9357681,21.17637853
1768126863,100.1637194,599.019289,21.41007964
1768126864,97.55530117,615.0357723,21.03887507
1768126865,102.8408061,583.4259987,21.00398407
1768126865,108.6624144,552.1688461,21.4730614
1768126866,108.4828248,553.082943,21.47345592
1768126866,99.93540647,600.3878117,22.39259579
1768126867,97.38063379,616.1389351,22.5053594
1768126867,105.4940367,568.7525272,23.38846184
1768126868,108.5178155,552.9046059,23.49770494
1768126869,105.5846825,568.264246,23.5997312
1768126869,105.490499,568.7716007,23.47305794
1768126870,108.6182817,552.393198,23.58916853
1768126870,111.6500643,537.3933315,23.57204663
1768126871,108.6176723,552.3962975,23.24275012
1768126871,105.4714438,568.8743591,23.25533159
1768126872,105.5251344,568.584919,23.15260187
1768126872,108.5650513,552.6640415,23.14753981
1768126873,111.5578085,537.8377438,22.80150996
1768126874,108.528392,552.8507233,22.44806426
1768126874,102.7974534,583.6720467,22.87579986
1768126875,102.7579972,583.8961601,22.8757913
1768126875,108.5403749,552.7896881,23.1849884
1768126876,105.5942519,568.2127476,23.18089643
1768126876,105.5338521,568.5379505,23.18074681
1768126877,108.4604763,553.196907,23.19477429
1768126878,108.6306128,552.3304939,23.10273785
1768126878,108.4687039,553.1549454,23.10303362
1768126879,105.4595985,568.9382553,23.0981366
1768126879,105.5418631,568.4947968,23.09817627
1768126880,108.7092597,551.9309044,23.11863798
1768126880,111.7251097,537.0323658,22.78358112
1768126881,115.1144932,521.2202072,22.89526282
1768126881,108.5869744,552.5524616,22.87856017
1768126882,105.5295595,568.5610771,22.87390336
1768126883,102.669541,584.3992233,22.8833585
1768126883,102.5143359,585.2839947,21.8767392
1768126884,97.39062054,616.0757542,22.31457799
1768126884,88.34952758,679.120779,24.06358359
1768126885,94.96024931,631.8433285,24.892725
1768126886,100.0124947,599.9250412,25.10213319
1768126886,105.3389551,569.5898533,25.43906572
1768126887,105.5127905,568.6514378,25.03142463
1768126887,111.7634148,536.8483067,24.49308368
1768126888,115.1323464,521.1393833,24.5947112
1768126888,115.17392,520.9512711,24.20414762
1768126889,108.5940498,552.5164604,24.20597938
1768126889,108.5554978,552.7126789,23.78154545
1768126890,111.6860874,537.2200012,23.1560329
1768126891,111.9562813,535.923481,23.07943702
1768126891,105.6546765,567.8877831,23.31435353
1768126892,99.91338609,600.520134,23.66549953
1768126892,105.6851588,567.7239895,23.69842277
1768126893,108.6688427,552.1361828,23.38022755
1768126893,108.6386787,552.2894859,23.37987313
1768126894,108.7796973,551.5735149,22.382148
1768126894,111.8148604,536.601305,22.37123522
1768126895,113.7890443,527.2915363,21.36387196
1768126896,118.6745853,505.58424,21.46871779
1768126896,113.2734899,529.6914577,21.63218773
1768126897,108.5560129,552.7100563,21.88057764
1768126897,105.4801527,568.8273907,21.87662092
1768126898,108.6011729,552.4802208,21.89631158
1768126898,111.8563095,536.4024639,21.91187352
1768126899,100.1330714,599.2026329,23.56004685
1768126899,97.5542423,615.042448,23.66842835
1768126900,100.1147473,599.3123055,23.66582552
1768126901,105.7517309,567.3666,24.00858799
1768126901,102.8723774,583.2469463,24.01997401
1768126902,97.61391537,614.6664619,24.03578557
1768126902,102.7288443,584.061861,24.43016777
1768126903,111.6526896,537.3806953,24.9310643
1768126904,108.5477251,552.7522564,24.93041521
1768126904,105.6909289,567.6929951,25.0215721
1768126905,102.6810191,584.3338966,25.03851989
1768126905,108.5666905,552.6556969,25.44389751
1768126906,108.4718364,553.1389713,25.44371858
1768126906,105.5909733,568.2303905,25.43515003
1768126907,99.94878215,600.3074646,25.84456601
1768126908,100.1482536,599.1117954,25.73657967
1768126908,105.4488605,568.996191,26.00674492
1768126909,97.44043415,615.7608032,26.75592358
1768126909,97.48674878,615.4682636,26.37889861
1768126910,102.8238723,583.5220814,26.67290572
1768126910,105.6792562,567.7556992,26.67203803
1768126911,102.7913231,583.7068558,26.76890505
1768126912,102.7606407,583.8811398,26.4050233
1768126912,108.5675336,552.6514053,25.21930694
1768126913,108.6493257,552.2353649,24.29817934
